"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT13","WT14","WT16","WT21"
"USW00023293","SAN JOSE, CA US","2011-05-17","12.08"," 1512"," 1512","0.06",,,,"62","51","  160","  160","21.0","25.1","    1",,,,,,,,,"    1",
"USW00023293","SAN JOSE, CA US","2011-05-18","9.84"," 1701"," 1737","0.00",,,,"68","51","  300","  330","23.0","29.1","    1",,,,,,,,,"    1",
"USW00023293","SAN JOSE, CA US","2011-05-19","5.82"," 1755"," 1748","0.00",,,,"76","46","  320","  320","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-05-20","6.71"," 1443"," 1439","0.00",,,,"71","52","  290","  290","21.9","25.1","    1",,,,,,"    1","    1",,,
"USW00023293","SAN JOSE, CA US","2011-05-21","7.83"," 1544"," 1254","0.00",,,,"71","52","  310","  320","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-05-22","5.82"," 1447"," 1446","0.00",,,,"69","50","  270","  270","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-05-23","6.93"," 1557"," 1557","0.00",,,,"70","50","  310","  330","21.0","29.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-05-24","6.93"," 1515"," 1503","0.00",,,,"69","46","  320","  320","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-05-25","7.38"," 1548"," 1426","0.01",,,,"66","49","  260","  260","16.1","21.9",,,,,,,,,,"    1",
"USW00023293","SAN JOSE, CA US","2011-05-26","8.28"," 1609"," 1602","0.00",,,,"68","48","  320","  300","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-05-27","8.05"," 1707"," 1706","0.00",,,,"69","51","  300","  300","23.9","30.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-05-28","9.62"," 1951"," 1946","0.03",,,,"68","50","  280","  290","25.1","31.1",,,,,,,,,,"    1",
"USW00023293","SAN JOSE, CA US","2011-05-29","10.96"," 1514"," 1500","0.00",,,,"69","50","  310","  300","23.9","30.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-05-30","6.93"," 1808"," 1353","0.00",,,,"66","48","  310","  300","17.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-05-31","9.17"," 1239"," 1212","0.00",,,,"65","51","  150","  140","23.0","28.0",,,,,,,,,,"    1",
"USW00023293","SAN JOSE, CA US","2011-06-01","7.16"," 1522"," 1516","0.01",,,,"66","50","  260","  260","17.9","23.9",,,,,,,,,,"    1",
"USW00023293","SAN JOSE, CA US","2011-06-02","7.83"," 1641"," 1329","0.00",,,,"68","46","  310","  290","17.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-03","2.46"," 1417"," 1458","0.01",,,,"67","50","  260","  340","13.0","15.0",,,,,,,,,,"    1",
"USW00023293","SAN JOSE, CA US","2011-06-04","8.50"," 1815"," 1756","0.88",,,,"63","55","  180","  170","17.9","25.9","    1",,,,,,,"    1",,"    1",
"USW00023293","SAN JOSE, CA US","2011-06-05","6.04"," 1631"," 1557","0.00",,,,"69","56","  310","  310","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-06","8.50"," 1731"," 1811","0.00",,,,"71","54","  310","  320","23.9","29.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-07","7.83"," 1754"," 1736","0.00",,,,"73","56","  300","  320","21.0","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-08","7.16"," 1627"," 1610","0.00",,,,"75","56","  310","  310","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-09","6.93"," 1846"," 1830","0.00",,,,"76","54","  300","  320","17.0","21.9","    1",,,,,,"    1","    1",,,
"USW00023293","SAN JOSE, CA US","2011-06-10","7.83"," 1448"," 1445","0.00",,,,"73","55","  320","  320","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-11","6.93"," 1409"," 1415","0.00",,,,"68","52","  320","  330","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-12","8.05"," 1541"," 1600","0.00",,,,"74","55","  310","  340","21.9","29.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-13","6.71"," 1627"," 1619","0.00",,,,"74","54","  320","  310","17.9","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-14","6.04"," 1800"," 1813","0.00",,,,"85","55","  310","  310","16.1","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-15","6.26"," 1701"," 1702","0.00",,,,"86","58","  300","  310","15.0","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-16","6.49"," 1554"," 1512","0.00",,,,"78","54","  290","  320","15.0","19.9","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2011-06-17","9.62"," 1728"," 1501","0.00",,,,"77","53","  310","  240","17.0","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-18","9.62"," 0652"," 0651","0.00",,,,"80","53","  120","  130","17.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-19","7.61"," 1422"," 1421","0.00",,,,"86","55","  310","  330","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-20","4.92"," 1503"," 1738","0.00",,,,"96","61","  300","  320","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-21","6.93"," 1636"," 1635","0.00",,,,"96","65","  300","  300","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-22","6.93"," 1435"," 1552","0.00",,,,"82","57","  310","  310","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-23","5.82"," 1429"," 1637","0.00",,,,"79","55","  310","  340","17.0","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-24","7.61"," 1658"," 1646","0.00",,,,"79","54","  310","  310","17.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-25","8.05"," 1539"," 1609","0.00",,,,"75","53","  300","  350","17.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-26","8.05"," 1818"," 1817","0.00",,,,"79","54","  300","  290","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-27","6.49"," 1540"," 1540","0.00",,,,"73","55","  300","  290","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-28","5.82"," 2354"," 2249","0.61",,,,"69","58","  280","  270","14.1","16.1","    1",,,,,,"    1","    1",,"    1",
"USW00023293","SAN JOSE, CA US","2011-06-29","7.61"," 1914"," 1802","0.00",,,,"70","55","  310","  320","15.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-06-30","6.26"," 1654"," 1724","0.00",,,,"80","54","  300","  310","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-01","6.26"," 1726"," 1726","0.00",,,,"88","57","  300","  300","21.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-02","5.82"," 1556"," 1454","0.00",,,,"87","61","  310","  290","15.0","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-03","6.71"," 1823"," 1630","0.00",,,,"93","62","  310","  300","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-04","4.92"," 1619"," 1618","0.00",,,,"85","61","  290","  290","16.1","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-05","5.14"," 1535"," 1908","0.00",,,,"92","60","  300","  290","14.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-06","6.26"," 1732"," 1429","0.00",,,,"89","61","  310","  340","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-07","5.82"," 1650"," 1518","0.00",,,,"82","59","  300","  270","15.0","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-08","6.26"," 1748"," 1701","0.00",,,,"86","58","  300","  320","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-09","7.83"," 1625"," 1628","0.00",,,,"77","54","  310","  300","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-10","7.38"," 1701"," 1700","0.00",,,,"78","53","  320","  310","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-11","8.72"," 1621"," 1719","0.00",,,,"71","55","  310","  350","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-12","7.61"," 1315"," 1738","0.00",,,,"72","54","  310","  340","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-13","8.50"," 1504"," 1438","0.00",,,,"74","56","  320","  310","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-14","7.61"," 1505"," 1447","0.00",,,,"70","55","  310","  300","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-15","8.05"," 1745"," 1656","0.00",,,,"72","54","  310","  300","21.0","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-16","7.61"," 1642"," 1754","0.00",,,,"75","58","  310","  360","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-17","8.05"," 1631"," 2001","0.00",,,,"72","58","  290","  360","17.0","21.9","    1",,,,,,,"    1",,"    1",
"USW00023293","SAN JOSE, CA US","2011-07-18","6.93"," 1734"," 1711","0.00",,,,"80","55","  330","  300","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-19","7.61"," 1719"," 1716","0.00",,,,"80","61","  310","  330","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-20","5.82"," 1603"," 1603","0.00",,,,"91","60","  300","  300","19.9","23.0",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2011-07-21","7.16"," 1640"," 1832","0.00",,,,"84","58","  280","  280","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-22","9.84"," 1651"," 0334","0.00",,,,"83","56","  290","  130","17.0","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-23","8.50"," 1618"," 0756","0.00",,,,"80","55","  300","  160","16.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-24","8.05"," 1808"," 1737","0.00",,,,"79","57","  300","  170","16.1","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-25","7.61"," 1707"," 1706","0.00",,,,"75","58","  300","  310","15.0","30.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-26","6.04"," 1808"," 1414","0.00",,,,"79","55","  290","  320","15.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-27","6.93"," 1621"," 1638","0.00",,,,"84","55","  310","  300","15.0","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-28","5.82"," 1609"," 1505","0.00",,,,"82","57","  310","  300","15.0","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-29","6.26"," 1526"," 0655","0.00",,,,"80","58","  280","  200","15.0","19.9","    1",,,,,,"    1","    1",,,
"USW00023293","SAN JOSE, CA US","2011-07-30","7.61"," 1504"," 1511","0.00",,,,"79","59","  300","  330","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-07-31","6.49"," 1701"," 1701","0.00",,,,"78","61","  310","  300","17.9","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-01","6.71"," 1829"," 1839","0.00",,,,"75","59","  310","  290","15.0","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-02","5.82"," 1538"," 1351","0.00",,,,"78","59","  280","  310","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-03","6.93"," 1624"," 1638","0.00",,,,"80","56","  300","  320","21.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-04","7.61"," 1520"," 1822","0.00",,,,"74","59","  290","  330","17.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-05","5.14"," 1828"," 1828","0.00",,,,"81","60","  290","  310","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-06","8.50"," 1614"," 1514","0.00",,,,"81","55","  290","  300","17.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-07","6.26"," 1617"," 1509","0.00",,,,"73","59","  290","  300","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-08","5.37"," 1720"," 1712","0.00",,,,"77","58","  290","  310","17.9","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-09","4.92"," 1654"," 1739","0.00",,,,"82","55","  300","  320","15.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-10","7.61"," 1559"," 1554","0.00",,,,"82","55","  300","  310","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-11","7.83"," 1723"," 1427","0.00",,,,"79","55","  300","  310","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-12","6.71"," 1637"," 1632","0.00",,,,"78","55","  290","  290","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-13","4.92"," 1546"," 1544","0.00",,,,"82","57","  300","  300","16.1","19.9",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2011-08-14","5.82"," 1617"," 1443","0.00",,,,"82","57","  280","  280","14.1","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-15","6.04"," 1527"," 1620","0.00",,,,"83","58","  310","  310","17.9","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-16","5.14"," 1607"," 1701","0.00",,,,"80","57","  290","  300","15.0","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-17","5.82"," 1627"," 1600","0.00",,,,"78","58","  310","  300","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-18","5.14"," 1455"," 1510","0.00",,,,"79","57","  300","  290","16.1","19.9","    1",,,,,,"    1","    1",,,
"USW00023293","SAN JOSE, CA US","2011-08-19","7.38"," 1715"," 1642","0.00",,,,"77","55","  310","  300","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-20","9.84"," 1448"," 1552","0.00",,,,"79","57","  310","  300","17.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-21","7.16"," 1816"," 1549","0.00",,,,"75","59","  310","  300","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-22","4.25"," 1438"," 1450","0.00",,,,"77","61","  310","  290","15.0","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-23","4.70"," 1747"," 1744","0.00",,,,"93","58","  300","  310","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-24","6.71"," 1349"," 1348","0.00",,,,"84","62","  320","  330","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-25","5.59"," 1518"," 1516","0.00",,,,"79","61","  290","  290","15.0","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-26","5.82"," 1705"," 1704","0.00",,,,"82","60","  290","  290","15.0","17.0","    1",,,,,,"    1","    1",,,
"USW00023293","SAN JOSE, CA US","2011-08-27","5.14"," 1716"," 1715","0.00",,,,"80","60","  280","  270","14.1","19.9","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2011-08-28","4.70"," 1809"," 1808","0.00",,,,"82","59","  310","  300","14.1","16.1","    1",,,,,,"    1","    1",,,
"USW00023293","SAN JOSE, CA US","2011-08-29","5.59"," 1626"," 1918","0.00",,,,"78","58","  300","  350","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-30","7.16"," 1609"," 1615","0.00",,,,"80","55","  300","  290","17.0","19.9","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-08-31","10.74"," 0723"," 0711","0.00",,,,"80","55","  130","  130","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-01","7.16"," 0530"," 0039","0.00",,,,"84","55","  120","  120","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-02","4.70"," 1637"," 1636","0.00",,,,"89","58","  300","  290","16.1","17.9","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-03","6.04"," 1544"," 1546","0.00",,,,"78","57","  290","  290","14.1","16.1","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-04","5.59"," 0924"," 0923","0.00",,,,"74","58","   60","   30","16.1","23.0","    1",,,,,,"    1","    1",,,
"USW00023293","SAN JOSE, CA US","2011-09-05","5.82"," 1809"," 1755","0.00",,,,"76","58","  300","  320","13.0","15.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2011-09-06","3.80"," 1523"," 1455","0.00",,,,"86","57","  310","  300","12.1","17.0","    1",,,,,,"    1","    1",,,
"USW00023293","SAN JOSE, CA US","2011-09-07","5.82"," 1641"," 1427","0.00",,,,"93","58","  310","  310","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-08","6.04"," 1757"," 1847","0.00",,,,"78","57","  300","  280","15.0","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-09","3.58"," 2006"," 2005","0.00",,,,"83","57","  230","  220","23.0","25.9",,,"    1",,,,"    1",,,"    1",
"USW00023293","SAN JOSE, CA US","2011-09-10","4.92"," 1342"," 1341","0.00",,,,"86","61","  290","  280","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-11","8.05"," 1627"," 1626","0.00",,,,"80","61","  290","  290","17.9","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-12","6.93"," 1720"," 2002","0.00",,,,"77","62","  280","  330","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-13","5.82"," 1752"," 1440","0.00",,,,"81","60","  290","  300","12.1","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-14","6.04"," 1719"," 1513","0.00",,,,"74","58","  290","  280","15.0","17.9","    1",,,,,,,"    1",,,
"USW00023293","SAN JOSE, CA US","2011-09-15","7.38"," 1510"," 1505","0.00",,,,"77","56","  310","  310","21.9","25.1","    1",,,,,,,"    1",,,
"USW00023293","SAN JOSE, CA US","2011-09-16","8.72"," 1540"," 1415","0.00",,,,"78","56","  320","  320","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-17","6.26"," 1739"," 1619","0.00",,,,"79","53","  300","  310","15.0","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-18","3.36"," 1741"," 1628","0.00",,,,"88","55","  300","  310","13.0","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-19","3.58"," 1739"," 1356","0.00",,,,"93","59","  300","  350","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-20","4.25"," 1730"," 1724","0.00",,,,"94","63","  300","  300","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-21","3.80"," 1529"," 0841","0.00",,,,"93","60","  300","  360","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-22","4.70"," 1739"," 1755","0.00",,,,"86","59","  330","  300","8.9","15.0",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2011-09-23","4.47"," 1606"," 1543","0.00",,,,"89","61","  290","  300","13.0","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-24","8.72"," 1434"," 1444","0.00",,,,"75","60","  320","  300","21.0","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-25","5.37"," 1958"," 1911","0.00",,,,"72","59","  310","  340","15.0","19.9",,,,,,,,,,"    1",
"USW00023293","SAN JOSE, CA US","2011-09-26","5.59"," 1700"," 1707","0.00",,,,"78","53","  310","  330","17.9","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-27","4.03"," 1714"," 1738","0.00",,,,"83","55","  300","  310","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-28","2.91"," 1651"," 1537","0.00",,,,"96","60","  300","  310","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-29","5.59"," 1437"," 0550","0.00",,,,"79","62","  310","  240","15.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-09-30","8.95"," 1351"," 1350","0.00",,,,"76","60","  170","  180","17.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-01","8.50",,,"0.00",,,,"77","60","  310","  320","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-02","5.37",,,"0.00",,,,"76","56","  310","  310","19.9","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-03","5.82",,,"0.19",,,,"70","51","  160","  180","17.0","21.9",,,,,,,,"    1",,"    1",
"USW00023293","SAN JOSE, CA US","2011-10-04","6.49",,,"0.10",,,,"69","56","  110","  110","21.0","28.0",,,,,,,,,,"    1",
"USW00023293","SAN JOSE, CA US","2011-10-05","7.38",,,"0.28",,,,"66","52","  110","  110","21.9","28.0",,,,,,,,"    1",,"    1",
"USW00023293","SAN JOSE, CA US","2011-10-06","6.04",,,"0.10",,,,"62","49","  320","  250","14.1","21.0",,,,,,,,,,"    1",
"USW00023293","SAN JOSE, CA US","2011-10-07","4.92",,,"0.00",,,,"72","47","  320","  330","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-08","5.37",,,"0.00",,,,"76","51","  310","  310","17.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-09","4.70",,,"0.00",,,,"76","56","  310","  290","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-10","3.36",,,"0.08",,,,"72","56","  120","  100","8.9","14.1",,,,,,,,"    1",,"    1",
"USW00023293","SAN JOSE, CA US","2011-10-11","4.92",,,"0.02",,,,"75","61","  310","  340","14.1","17.9",,,,,,,,"    1",,"    1",
"USW00023293","SAN JOSE, CA US","2011-10-12","2.91",,,"0.00",,,,"82","57","  280","  280","14.1","17.0","    1","    1",,,,,,"    1",,,
"USW00023293","SAN JOSE, CA US","2011-10-13","3.13",,,"0.00",,,,"83","56","  320","  330","10.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-14","2.01",,,"0.00",,,,"86","57","  280","  280","10.1","12.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-15","5.37",,,"0.00",,,,"78","58","  300","  210","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-16","6.04",,,"0.00",,,,"77","59","  300","  300","15.0","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-17","2.01",,,"0.00",,,,"87","57","  300","  310","8.9","12.1",,,,,,,,"    1",,,
"USW00023293","SAN JOSE, CA US","2011-10-18","6.04",,,"0.00",,,,"78","59","  300","  290","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-19","6.71",,,"0.00",,,,"69","56","  310","  300","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-20","4.47",,,"0.00",,,,"70","55","  300","  300","14.1","15.0",,,,,,,"    1","    1",,,
"USW00023293","SAN JOSE, CA US","2011-10-21","2.46",,,"0.00",,,,"74","53","  310","  300","12.1","13.0",,,,,,,"    1","    1",,,
"USW00023293","SAN JOSE, CA US","2011-10-22","2.91",,,"0.00",,,,"84","52","  320","  300","8.9","13.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-23","2.46",,,"0.00",,,,"85","53","  300","  290","8.9","13.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-24","4.70",,,"0.00",,,,"75","56","  120","  290","14.1","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2011-10-25","6.49",,,"0.00",,,,"71","53","  300","  310","16.1","17.9",,,,,,,,,,,
